Created on 09-13-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1504656000.0,2017-09-06,BTCUSD,4393,4645,4380.78,4609.17,9981.06,45222315.64
1504569600.0,2017-09-05,BTCUSD,4278.86,4494.6,4012.02,4393,14333.1,61738092.1
1504483200.0,2017-09-04,BTCUSD,4607.47,4614.36,4100,4278.86,14221.8,61338241.83
1504396800.0,2017-09-03,BTCUSD,4642.85,4740.41,4460.05,4607.47,9618.61,44313445.69
1504310400.0,2017-09-02,BTCUSD,4924,4985,4505,4642.85,13482.98,63608581.17
1504224000.0,2017-09-01,BTCUSD,4736.28,4924,4709.28,4924,8173.61,39489710.93
1504137600.0,2017-08-31,BTCUSD,4583.85,4762.76,4579.91,4736.28,7396.01,34644172.58
1504051200.0,2017-08-30,BTCUSD,4589.99,4641.43,4495.05,4583.85,9151.09,41797324.39
1503964800.0,2017-08-29,BTCUSD,4379.96,4705.07,4345.13,4589.99,10485.82,47403678.71
1503878400.0,2017-08-28,BTCUSD,4340.88,4400,4202.48,4379.96,8832.05,38084155.2
1503792000.0,2017-08-27,BTCUSD,4371.25,4371.26,4321.86,4340.88,4077.07,17724588.51
1503705600.0,2017-08-26,BTCUSD,4371.25,4371.25,4371.25,4371.25,0.0,0.0
1503619200.0,2017-08-25,BTCUSD,4313.21,4480.01,4284.83,4371.25,9363.46,40887057.71
1503532800.0,2017-08-24,BTCUSD,4147.1,4350,4108.82,4313.21,8727.49,36738021.86
1503446400.0,2017-08-23,BTCUSD,4093.28,4250.02,4066.23,4147.1,9973.65,41442542.03
1503360000.0,2017-08-22,BTCUSD,3993.87,4140.05,3600.01,4093.28,17464.11,68475115.16
1503273600.0,2017-08-21,BTCUSD,4049.98,4073.73,3943.44,3993.87,16390.54,65626674.79
1503187200.0,2017-08-20,BTCUSD,4145.11,4168.88,4010.8,4049.98,9480.97,38733839.15
1503100800.0,2017-08-19,BTCUSD,4102.48,4184.8,3985,4145.11,9563.1,39073968.1
1503014400.0,2017-08-18,BTCUSD,4284.45,4355,3971.01,4102.48,13305.95,55591110.6
1502928000.0,2017-08-17,BTCUSD,4322.44,4474,4226.99,4284.45,11985.94,52171030.95
1502841600.0,2017-08-16,BTCUSD,4154.84,4364.05,3935.01,4322.44,9478.98,39103029.46
1502755200.0,2017-08-15,BTCUSD,4318.3,4436.01,3821.85,4154.84,22864.64,94144558.5
1502668800.0,2017-08-14,BTCUSD,4046.34,4325,3961.65,4318.3,17144.48,72021231.87
1502582400.0,2017-08-13,BTCUSD,3863.3,4174.48,3843.72,4046.34,14120.46,56816704.32
1502496000.0,2017-08-12,BTCUSD,3639.99,3972.53,3594.31,3863.3,13722.84,51835081.35
1502409600.0,2017-08-11,BTCUSD,3421.45,3705.16,3420.29,3639.99,10646.1,37685761.47
1502323200.0,2017-08-10,BTCUSD,3348.99,3441.17,3318.16,3421.45,8117.77,27627933.93
1502236800.0,2017-08-09,BTCUSD,3421.11,3425.31,3237.14,3348.99,10679.54,35580943.76
1502150400.0,2017-08-08,BTCUSD,3391.48,3483.39,3345.97,3421.11,11636.03,39753753.69
1502064000.0,2017-08-07,BTCUSD,3218.74,3410.97,3180.15,3391.48,9480.84,31485789.1
1501977600.0,2017-08-06,BTCUSD,3252.34,3279.63,3147,3218.74,6757.62,21768273.58
1501891200.0,2017-08-05,BTCUSD,2844.99,3332.09,2840.16,3252.34,14597.47,45917293.18
1501804800.0,2017-08-04,BTCUSD,2783.43,2870.91,2760.68,2844.99,7120.88,20199510.75
1501718400.0,2017-08-03,BTCUSD,2703.44,2795.67,2703.44,2783.43,9804.05,27046479.23
1501632000.0,2017-08-02,BTCUSD,2730,2753.87,2650,2703.44,7993.92,21574784.16
1501545600.0,2017-08-01,BTCUSD,2871.27,2924.22,2641.42,2730,7575.09,20896983.29
1501459200.0,2017-07-31,BTCUSD,2749.99,2960,2703.15,2871.27,7849.75,21992989.58
1501372800.0,2017-07-30,BTCUSD,2706.14,2749.99,2600,2749.99,5230.52,14086858.98
1501286400.0,2017-07-29,BTCUSD,2786.19,2788.9,2648.75,2706.14,7753.55,21049297.78
1501200000.0,2017-07-28,BTCUSD,2662.99,2821.55,2652.21,2786.19,12193.38,33527884.94
1501113600.0,2017-07-27,BTCUSD,2524.52,2687.15,2514.15,2662.99,10307.23,26655123.45
1501027200.0,2017-07-26,BTCUSD,2558.27,2599.99,2401.01,2524.52,14675.09,36524447.82
1500940800.0,2017-07-25,BTCUSD,2758.5,2772.99,2450,2558.27,22993.17,59204763.6
1500854400.0,2017-07-24,BTCUSD,2761.45,2795,2715.2,2758.5,9193.13,25261098.79
1500768000.0,2017-07-23,BTCUSD,2838.07,2849.99,2668.05,2761.45,9717.0,26910949.71
1500681600.0,2017-07-22,BTCUSD,2661.99,2872.86,2650.01,2838.07,8416.24,23474021.72
1500595200.0,2017-07-21,BTCUSD,2889.98,2910,2609.89,2661.99,19174.24,52681625.31
1500508800.0,2017-07-20,BTCUSD,2264.29,2950.47,2264.28,2889.98,49229.15,129039295.01
1500422400.0,2017-07-19,BTCUSD,2304.36,2404.01,2222.88,2264.29,21093.74,48678226.58
1500336000.0,2017-07-18,BTCUSD,2229.07,2389.99,2145.65,2304.36,27980.12,64219054.72
1500249600.0,2017-07-17,BTCUSD,1904,2229.07,1897.35,2229.07,18163.01,37714588.91
1500163200.0,2017-07-16,BTCUSD,1967.34,2039,1800,1904,13823.39,26431755.87
1500076800.0,2017-07-15,BTCUSD,2213.01,2218.52,1965.13,1967.34,14804.13,30554833.34
1499990400.0,2017-07-14,BTCUSD,2343.48,2352.67,2142.22,2213.01,13645.67,30558401.57
1499904000.0,2017-07-13,BTCUSD,2383.82,2420,2315.61,2343.48,11854.39,27975709.78
1499817600.0,2017-07-12,BTCUSD,2305.05,2401.4,2242.87,2383.82,13488.98,31621874.09
1499731200.0,2017-07-11,BTCUSD,2329.4,2400,2251.07,2305.05,16399.92,38322164.51
1499644800.0,2017-07-10,BTCUSD,2501.02,2520.1,2252.57,2329.4,16472.85,39663519.21
1499558400.0,2017-07-09,BTCUSD,2547.77,2572.31,2501.02,2501.02,5918.74,15047582.46
1499472000.0,2017-07-08,BTCUSD,2493.79,2550.1,2461.46,2547.77,5463.92,13677738.07
1499385600.0,2017-07-07,BTCUSD,2605.53,2609.87,2457.12,2493.79,13327.76,33627161.37
1499299200.0,2017-07-06,BTCUSD,2625.06,2645.54,2579.79,2605.53,8435.75,21944313.06
1499212800.0,2017-07-05,BTCUSD,2606.64,2650,2550.01,2625.06,19342.33,50208008.09
1499126400.0,2017-07-04,BTCUSD,2540.94,2631.32,2540.93,2606.64,4419.68,11447348.29
1499040000.0,2017-07-03,BTCUSD,2507.84,2584,2477.13,2540.94,6289.94,15926572.65
1498953600.0,2017-07-02,BTCUSD,2416.12,2541.87,2375.03,2507.84,5574.46,13662752.15
1498867200.0,2017-07-01,BTCUSD,2456.01,2500,2385,2416.12,5227.0,12731882.83
1498780800.0,2017-06-30,BTCUSD,2549.89,2549.9,2441.14,2456.01,8660.14,21711417.43
1498694400.0,2017-06-29,BTCUSD,2554.97,2589.51,2503.01,2549.89,7972.64,20365455.05
1498608000.0,2017-06-28,BTCUSD,2573.77,2596.26,2466.62,2554.97,12428.47,31577678.34
1498521600.0,2017-06-27,BTCUSD,2415.62,2573.77,2269.46,2573.77,18608.2,44650715.94
1498435200.0,2017-06-26,BTCUSD,2497.6,2549.72,2275.27,2415.62,14723.23,35653110.77
1498348800.0,2017-06-25,BTCUSD,2572.96,2636.55,2429.42,2497.6,6128.04,15611580.85
1498262400.0,2017-06-24,BTCUSD,2684.63,2710.51,2510.01,2572.96,4988.23,13104724.93
1498176000.0,2017-06-23,BTCUSD,2689.58,2729.34,2672.24,2684.63,5613.06,15185666.79
1498089600.0,2017-06-22,BTCUSD,2645.1,2726.96,2595,2689.58,8141.15,21714756.1
1498003200.0,2017-06-21,BTCUSD,2734.14,2769.99,2586.27,2645.1,11073.04,29746424.6
1497916800.0,2017-06-20,BTCUSD,2594.99,2786,2589.67,2734.14,7802.06,21003970.54
1497830400.0,2017-06-19,BTCUSD,2519.87,2594.99,2491.12,2594.99,6321.09,16129629.04
1497744000.0,2017-06-18,BTCUSD,2638.24,2663.66,2458.59,2519.87,5487.04,14010760.71
1497657600.0,2017-06-17,BTCUSD,2484.64,2664.89,2430.32,2638.24,4953.89,12714753.6
1497571200.0,2017-06-16,BTCUSD,2416.16,2508.23,2310.81,2484.64,9859.92,24102323.69
1497484800.0,2017-06-15,BTCUSD,2459.56,2510.38,2059.41,2416.16,22303.92,51364962.96
1497398400.0,2017-06-14,BTCUSD,2715.86,2800,2341.2,2459.56,14483.01,37437465.61
1497312000.0,2017-06-13,BTCUSD,2656.3,2772.03,2647.56,2715.86,12222.35,32989227.35
1497225600.0,2017-06-12,BTCUSD,2960,2975,2470,2656.3,19056.61,50503982.61
1497139200.0,2017-06-11,BTCUSD,2903.77,2960,2859.76,2960,4092.99,11917922.32
1497052800.0,2017-06-10,BTCUSD,2807.01,2903.96,2803,2903.77,5968.37,17018471.33
1496966400.0,2017-06-09,BTCUSD,2800,2854.12,2794.31,2807.01,7035.2,19832299.67
1496880000.0,2017-06-08,BTCUSD,2690,2815.39,2610.67,2800,10231.79,28122808.38
1496793600.0,2017-06-07,BTCUSD,2880.23,2884.98,2618.28,2690,8627.96,24000641.7
1496707200.0,2017-06-06,BTCUSD,2689.43,2924,2689.4,2880.23,12177.9,34291677.47
1496620800.0,2017-06-05,BTCUSD,2520.05,2700.2,2520.04,2689.43,5934.04,15478385.54
1496534400.0,2017-06-04,BTCUSD,2554.91,2566.26,2483.03,2520.05,3719.02,9387640.6
1496448000.0,2017-06-03,BTCUSD,2484.04,2589.69,2461.36,2554.91,4101.37,10395286.16
1496361600.0,2017-06-02,BTCUSD,2412.34,2484.04,2375,2484.04,8743.25,21120497.79
1496275200.0,2017-06-01,BTCUSD,2303.62,2459,2300,2412.34,11493.71,27291433.44
1496188800.0,2017-05-31,BTCUSD,2197.33,2325.89,2179.98,2303.62,14248.18,32014961.91
1496102400.0,2017-05-30,BTCUSD,2284.3,2324.27,2151.21,2197.33,14157.48,31837094.78
1496016000.0,2017-05-29,BTCUSD,2230.77,2340.1,2150,2284.3,6429.74,14604821.77
1495929600.0,2017-05-28,BTCUSD,2096.77,2323.99,2095.61,2230.77,4915.8,10885221.21
1495843200.0,2017-05-27,BTCUSD,2267.37,2342.1,1910.55,2096.77,10130.14,21322187.03
1495756800.0,2017-05-26,BTCUSD,2330.84,2628.71,2055.55,2267.37,17459.69,41282802.1
1495670400.0,2017-05-25,BTCUSD,2436.45,2779,2199.6,2330.84,25383.88,64640506.75
1495584000.0,2017-05-24,BTCUSD,2261.22,2479,2261.22,2436.45,10964.29,26072742.0
1495497600.0,2017-05-23,BTCUSD,2101.33,2264,2101.33,2261.22,11254.57,24940822.11
1495411200.0,2017-05-22,BTCUSD,2026,2249,1998.5,2101.33,11332.24,23928854.61
1495324800.0,2017-05-21,BTCUSD,2044.4,2089.44,1981.37,2026,3903.06,7956641.27
1495238400.0,2017-05-20,BTCUSD,1965.01,2045,1965.01,2044.4,5545.09,11082377.36
1495152000.0,2017-05-19,BTCUSD,1895.55,1965.23,1894.64,1965.01,7865.64,15189698.86
1495065600.0,2017-05-18,BTCUSD,1812.57,1895.55,1808.15,1895.55,7852.25,14523445.05
1494979200.0,2017-05-17,BTCUSD,1769.71,1837.36,1750,1812.57,10046.33,18227098.01
1494892800.0,2017-05-16,BTCUSD,1742.67,1770,1701.01,1769.71,6480.64,11330852.33
1494806400.0,2017-05-15,BTCUSD,1794.01,1794.01,1667,1742.67,12693.56,21860802.63
1494720000.0,2017-05-14,BTCUSD,1781.71,1817.57,1754.83,1794.01,1660.88,2975269.98
1494633600.0,2017-05-13,BTCUSD,1694.64,1781.71,1602.36,1781.71,6266.37,10714851.12
1494547200.0,2017-05-12,BTCUSD,1834.1,1838.59,1657.86,1694.64,15969.6,28152441.08
1494460800.0,2017-05-11,BTCUSD,1793.26,1884,1775,1834.1,17803.68,32420035.36
1494374400.0,2017-05-10,BTCUSD,1719.51,1796.01,1698,1793.26,7849.45,13849146.09
1494288000.0,2017-05-09,BTCUSD,1686.39,1779,1681.93,1719.51,9382.65,16257862.59
1494201600.0,2017-05-08,BTCUSD,1602.17,1686.39,1602.17,1686.39,8776.49,14331745.14
1494115200.0,2017-05-07,BTCUSD,1580.99,1609,1566.14,1602.17,2752.06,4365686.53
1494028800.0,2017-05-06,BTCUSD,1546.93,1585.6,1546.92,1580.99,2347.5,3684798.06
1493942400.0,2017-05-05,BTCUSD,1550,1626.73,1521.24,1546.93,7434.68,11662171.4
1493856000.0,2017-05-04,BTCUSD,1517.95,1650,1475.01,1550,9561.6,14883276.29
1493769600.0,2017-05-03,BTCUSD,1464.94,1535.6,1444.99,1517.95,5684.8,8447912.24
1493683200.0,2017-05-02,BTCUSD,1440.82,1489.61,1421.11,1464.94,6791.27,9877052.25
1493596800.0,2017-05-01,BTCUSD,1362.63,1480,1352.8,1440.82,19714.91,28391677.51
1493510400.0,2017-04-30,BTCUSD,1351.08,1363.84,1325,1362.63,1982.65,2658879.77
1493424000.0,2017-04-29,BTCUSD,1347.19,1355.1,1330.9,1351.08,2133.4,2868277.71
1493337600.0,2017-04-28,BTCUSD,1346.04,1367.65,1300,1347.19,15562.73,20895489.53
1493251200.0,2017-04-27,BTCUSD,1294.91,1370,1293.07,1346.04,11591.4,15592322.34
1493164800.0,2017-04-26,BTCUSD,1282.56,1314.05,1278.89,1294.91,6360.84,8239433.07
1493078400.0,2017-04-25,BTCUSD,1255.71,1282.87,1253.96,1282.56,4145.89,5270743.84
1492992000.0,2017-04-24,BTCUSD,1247.83,1259.91,1240.21,1255.71,4462.42,5575223.29
1492905600.0,2017-04-23,BTCUSD,1247.66,1250.48,1235.46,1247.83,1514.49,1886267.18
1492819200.0,2017-04-22,BTCUSD,1250,1250,1226,1247.66,1637.49,2036284.75
1492732800.0,2017-04-21,BTCUSD,1238.45,1256,1237.5,1250,4460.49,5557584.14
1492646400.0,2017-04-20,BTCUSD,1211.45,1244.73,1210.6,1238.45,5817.59,7140008.98
1492560000.0,2017-04-19,BTCUSD,1204,1211.45,1189.18,1211.45,5957.42,7156869.26
1492473600.0,2017-04-18,BTCUSD,1193.81,1209.27,1193.81,1204,5232.31,6280213.6
1492387200.0,2017-04-17,BTCUSD,1178.01,1196.38,1175.06,1193.81,3824.79,4531180.28
1492300800.0,2017-04-16,BTCUSD,1174.69,1183.99,1166.51,1178.01,1184.6,1395055.92
1492214400.0,2017-04-15,BTCUSD,1175.5,1194.54,1170,1174.69,1784.53,2111074.36
1492128000.0,2017-04-14,BTCUSD,1177.88,1193.08,1170.11,1175.5,5034.67,5947842.56
1492041600.0,2017-04-13,BTCUSD,1218.12,1221.48,1153.36,1177.88,6101.08,7210239.84
1491955200.0,2017-04-12,BTCUSD,1223.76,1226.5,1210.69,1218.12,5563.56,6777571.33
1491868800.0,2017-04-11,BTCUSD,1210.64,1232.62,1200.63,1223.76,4821.97,5860285.54
1491782400.0,2017-04-10,BTCUSD,1210.08,1216.99,1202.8,1210.64,4505.36,5454153.15
1491696000.0,2017-04-09,BTCUSD,1184.5,1217.49,1180.9,1210.08,1953.89,2348907.76
1491609600.0,2017-04-08,BTCUSD,1194.67,1198,1167,1184.5,1722.06,2043342.16
1491523200.0,2017-04-07,BTCUSD,1195.77,1206,1176.37,1194.67,4176.54,4989277.38
1491436800.0,2017-04-06,BTCUSD,1134.73,1207.8,1134.7,1195.77,6208.84,7286599.66
1491350400.0,2017-04-05,BTCUSD,1149.03,1149.03,1115.54,1134.73,4170.76,4712142.03
1491264000.0,2017-04-04,BTCUSD,1152.94,1159.67,1126.8,1149.03,5161.47,5909365.29
1491177600.0,2017-04-03,BTCUSD,1107.45,1161.46,1107.45,1152.94,5394.04,6151840.96
1491091200.0,2017-04-02,BTCUSD,1089.99,1114.15,1081.45,1107.45,1938.65,2131345.59
1491004800.0,2017-04-01,BTCUSD,1084.22,1112.43,1073.68,1089.99,2174.03,2371663.55
1490918400.0,2017-03-31,BTCUSD,1041.75,1090.65,1041.7,1084.22,5102.0,5425230.28
1490832000.0,2017-03-30,BTCUSD,1041.03,1049.84,1022.12,1041.75,5146.84,5327151.27
1490745600.0,2017-03-29,BTCUSD,1045.04,1055.89,1011,1041.03,5048.64,5237319.77
1490659200.0,2017-03-28,BTCUSD,1045.01,1064.98,1019.02,1045.04,6806.16,7097106.21
1490572800.0,2017-03-27,BTCUSD,967.14,1046.16,959.88,1045.01,5114.02,5191542.35
1490486400.0,2017-03-26,BTCUSD,966.76,1000,948.33,967.14,3442.31,3366712.79
1490400000.0,2017-03-25,BTCUSD,936.83,978.6,892.12,966.76,3976.56,3705211.7
1490313600.0,2017-03-24,BTCUSD,1033,1033.99,925,936.83,5517.71,5393455.73
1490227200.0,2017-03-23,BTCUSD,1037.97,1052.82,1017.55,1033,3872.77,4022112.9
1490140800.0,2017-03-22,BTCUSD,1113.81,1114.33,990.1,1037.97,6072.34,6292795.67
1490054400.0,2017-03-21,BTCUSD,1041.61,1119.4,1041.61,1113.81,5528.76,6064968.61
1489968000.0,2017-03-20,BTCUSD,1010.63,1051.32,1010.01,1041.61,2569.4,2662398.05
1489881600.0,2017-03-19,BTCUSD,965.1,1060,965.1,1010.63,2224.46,2248709.84
1489795200.0,2017-03-18,BTCUSD,1070.6,1097.68,948.6,965.1,5799.2,5877646.98
1489708800.0,2017-03-17,BTCUSD,1175.29,1175.29,1065.92,1070.6,7824.26,8777881.59
1489622400.0,2017-03-16,BTCUSD,1261.75,1263.11,1131.76,1175.29,6008.87,7218977.88
1489536000.0,2017-03-15,BTCUSD,1248.2,1265,1246,1261.75,2791.19,3498724.4
1489449600.0,2017-03-14,BTCUSD,1246.86,1258.48,1228.86,1248.2,2235.71,2790544.14
1489363200.0,2017-03-13,BTCUSD,1232.63,1250,1215.98,1246.86,2507.49,3100333.54
1489276800.0,2017-03-12,BTCUSD,1182.64,1237.68,1176.4,1232.63,1209.49,1471321.75
1489190400.0,2017-03-11,BTCUSD,1109.29,1197.72,1109.03,1182.64,3076.32,3575284.85
1489104000.0,2017-03-10,BTCUSD,1197.2,1325,980.01,1109.29,13988.29,16846615.42
1489017600.0,2017-03-09,BTCUSD,1151.39,1211.82,1135.51,1197.2,2887.38,3399309.59
1488931200.0,2017-03-08,BTCUSD,1236.29,1245.99,1150.01,1151.39,5376.67,6413854.16
1488844800.0,2017-03-07,BTCUSD,1288.88,1288.89,1188.97,1236.29,7207.78,9028123.08
1488758400.0,2017-03-06,BTCUSD,1273.99,1288.98,1273.99,1288.88,3216.29,4124731.86
1488672000.0,2017-03-05,BTCUSD,1270,1275,1245.21,1273.99,1628.88,2052223.11
1488585600.0,2017-03-04,BTCUSD,1287.98,1287.99,1241.01,1270,1807.76,2288054.09
1488499200.0,2017-03-03,BTCUSD,1260.21,1293.35,1258.65,1287.98,15630.95,20087111.3
1488412800.0,2017-03-02,BTCUSD,1228.9,1285.1,1215.36,1260.21,12749.77,16179315.89
1488326400.0,2017-03-01,BTCUSD,1195.2,1230,1190.62,1228.9,3481.12,4243681.33
1488240000.0,2017-02-28,BTCUSD,1194.5,1214.96,1181.16,1195.2,5476.53,6550162.06
1488153600.0,2017-02-27,BTCUSD,1182.03,1201.03,1172.67,1194.5,3142.83,3737663.34
1488067200.0,2017-02-26,BTCUSD,1148.77,1185.99,1133.33,1182.03,2427.77,2827742.58
1487980800.0,2017-02-25,BTCUSD,1183.72,1186.69,1126.54,1148.77,2471.08,2854606.79
1487894400.0,2017-02-24,BTCUSD,1181.02,1213.39,1107.56,1183.72,8656.16,10200773.8
1487808000.0,2017-02-23,BTCUSD,1128.54,1193.99,1126.13,1181.02,4716.48,5457799.51
1487721600.0,2017-02-22,BTCUSD,1133.68,1140,1109.99,1128.54,4097.34,4619409.23
1487635200.0,2017-02-21,BTCUSD,1085.13,1134.59,1079.67,1133.68,3831.35,4246258.32
1487548800.0,2017-02-20,BTCUSD,1054.72,1085.13,1048.05,1085.13,2586.44,2747077.53
1487462400.0,2017-02-19,BTCUSD,1059.84,1062.2,1047.35,1054.72,1204.86,1269774.84
1487376000.0,2017-02-18,BTCUSD,1059.75,1069.23,1053.84,1059.84,1652.41,1759408.11
1487289600.0,2017-02-17,BTCUSD,1034.33,1063.99,1034.33,1059.75,2965.85,3128329.79
1487203200.0,2017-02-16,BTCUSD,1013.67,1042.14,1013.54,1034.33,3525.22,3636909.39
1487116800.0,2017-02-15,BTCUSD,1012.65,1015.57,1006,1013.67,2614.81,2650538.67
1487030400.0,2017-02-14,BTCUSD,1000.05,1020.01,994.35,1012.65,2125.24,2144390.71
1486944000.0,2017-02-13,BTCUSD,1008.49,1014.99,990,1000.05,2683.01,2678810.98
1486857600.0,2017-02-12,BTCUSD,1015.18,1016.55,1004.43,1008.49,448.89,452863.64
1486771200.0,2017-02-11,BTCUSD,1003.97,1020.43,995.62,1015.18,827.38,835008.39
1486684800.0,2017-02-10,BTCUSD,984.81,1009.09,955.99,1003.97,2458.81,2412479.88
1486598400.0,2017-02-09,BTCUSD,1060.31,1079.99,948.22,984.81,7562.58,7468414.6
1486512000.0,2017-02-08,BTCUSD,1055,1071.3,1023.58,1060.31,3190.49,3358745.58
1486425600.0,2017-02-07,BTCUSD,1024.99,1055,1023.19,1055,3097.4,3241833.55
1486339200.0,2017-02-06,BTCUSD,1011.9,1028.12,1009.9,1024.99,3594.23,3669393.63
1486252800.0,2017-02-05,BTCUSD,1032.98,1032.99,998.88,1011.9,957.83,972422.38
1486166400.0,2017-02-04,BTCUSD,1015.09,1041.97,1005.01,1032.98,1479.36,1513440.08
1486080000.0,2017-02-03,BTCUSD,1005.97,1024,995.98,1015.09,3865.48,3925432.73
1485993600.0,2017-02-02,BTCUSD,989.1,1013.92,977.51,1005.97,3122.29,3117788.13
1485907200.0,2017-02-01,BTCUSD,967.02,990,962.35,989.1,2404.69,2346365.67
1485820800.0,2017-01-31,BTCUSD,923.02,970.04,921.99,967.02,1836.05,1748798.09
1485734400.0,2017-01-30,BTCUSD,916.77,923.99,912.01,923.02,1660.4,1529001.87
1485648000.0,2017-01-29,BTCUSD,921.29,922.99,915,916.77,311.58,286509.28
1485561600.0,2017-01-28,BTCUSD,921.01,922.99,918.78,921.29,389.64,358903.75
1485475200.0,2017-01-27,BTCUSD,918.42,924.88,909.97,921.01,2187.5,2013902.61
1485388800.0,2017-01-26,BTCUSD,894.06,920.59,893.23,918.42,2109.97,1923339.66
1485302400.0,2017-01-25,BTCUSD,890.66,903.02,882.01,894.06,2502.75,2233394.99
1485216000.0,2017-01-24,BTCUSD,923.87,925.09,887.29,890.66,3830.88,3457393.83
1485129600.0,2017-01-23,BTCUSD,921.82,928,915.37,923.87,2578.0,2371902.86
1485043200.0,2017-01-22,BTCUSD,923.25,940.42,895.51,921.82,1302.74,1196674.44
1484956800.0,2017-01-21,BTCUSD,899.53,928.97,896.77,923.25,1350.07,1235056.12
1484870400.0,2017-01-20,BTCUSD,901.75,906.56,885.01,899.53,3193.55,2868680.69
1484784000.0,2017-01-19,BTCUSD,878.02,908.97,878.01,901.75,2843.34,2554131.69
1484697600.0,2017-01-18,BTCUSD,907.19,916.89,851.39,878.02,3364.86,2970220.5
1484611200.0,2017-01-17,BTCUSD,835.13,910.99,831.82,907.19,3967.7,3517231.08
1484524800.0,2017-01-16,BTCUSD,827.56,841.28,822.53,835.13,869.74,724199.79
1484438400.0,2017-01-15,BTCUSD,824.65,829.58,812,827.56,348.23,285946.45
1484352000.0,2017-01-14,BTCUSD,826.69,839.78,815,824.65,766.37,633743.52
1484265600.0,2017-01-13,BTCUSD,813.02,833.79,777.91,826.69,4320.73,3505548.9
1484179200.0,2017-01-12,BTCUSD,789.31,832.15,752,813.02,3914.88,3115110.61
1484092800.0,2017-01-11,BTCUSD,907.99,921.77,760.11,789.31,7171.97,5873948.0
1484006400.0,2017-01-10,BTCUSD,902.98,913.99,900.38,907.99,2473.06,2241278.21
1483920000.0,2017-01-09,BTCUSD,912.99,913.99,880.5,902.98,3164.74,2833043.55
1483833600.0,2017-01-08,BTCUSD,898.75,940.1,890,912.99,1555.03,1424914.93
1483747200.0,2017-01-07,BTCUSD,893.49,908.1,820.99,898.75,2263.37,1969093.18
1483660800.0,2017-01-06,BTCUSD,989.99,1025.56,879.1,893.49,6506.72,6112552.41
1483574400.0,2017-01-05,BTCUSD,1142.15,1167.16,879,989.99,6007.34,5971785.19
1483488000.0,2017-01-04,BTCUSD,1038,1155.54,1032.73,1142.15,3318.97,3612399.3
1483401600.0,2017-01-03,BTCUSD,1020.23,1038.26,1014.06,1038,2179.0,2231435.06
1483315200.0,2017-01-02,BTCUSD,999.95,1035.9,995,1020.23,1446.64,1472541.92
1483228800.0,2017-01-01,BTCUSD,974.55,1003.54,965,999.95,1061.14,1052682.94
1483142400.0,2016-12-31,BTCUSD,966.71,974.55,950,974.55,764.88,735542.53
1483056000.0,2016-12-30,BTCUSD,978.57,978.57,929.9,966.71,1629.33,1558808.1
1482969600.0,2016-12-29,BTCUSD,981.92,985.43,950.3,978.57,1914.21,1850466.14
1482883200.0,2016-12-28,BTCUSD,932.65,981.92,932.48,981.92,2510.09,2412458.09
1482796800.0,2016-12-27,BTCUSD,905.57,941.19,900.86,932.65,2490.67,2319656.24
1482710400.0,2016-12-26,BTCUSD,896.98,919.41,896.22,905.57,793.42,717607.63
1482624000.0,2016-12-25,BTCUSD,893.68,900.33,860.76,896.98,789.08,697385.24
1482537600.0,2016-12-24,BTCUSD,919.23,923.47,886.08,893.68,1010.86,913468.58
1482451200.0,2016-12-23,BTCUSD,859,919.23,858.37,919.23,4465.5,3994223.23
1482364800.0,2016-12-22,BTCUSD,826.21,871.36,826.15,859,4242.1,3636380.41
1482278400.0,2016-12-21,BTCUSD,800.88,829.09,796.89,826.21,3842.51,3144178.47
1482192000.0,2016-12-20,BTCUSD,790.2,800.88,788.11,800.88,2592.49,2052476.66
1482105600.0,2016-12-19,BTCUSD,790.12,790.99,785.1,790.2,2835.51,2236338.92
1482019200.0,2016-12-18,BTCUSD,789.39,790.28,785.71,790.12,541.47,427042.57
1481932800.0,2016-12-17,BTCUSD,782.47,791.13,782.47,789.39,815.32,642319.59
1481846400.0,2016-12-16,BTCUSD,775.18,782.47,774.16,782.47,2846.87,2218125.6
1481760000.0,2016-12-15,BTCUSD,774.84,780.25,774.55,775.18,3988.66,3100862.14
1481673600.0,2016-12-14,BTCUSD,780.64,780.99,772.61,774.84,2177.1,1691510.2
1481587200.0,2016-12-13,BTCUSD,779.65,790.84,768.26,780.64,2543.27,1983054.61
1481500800.0,2016-12-12,BTCUSD,769.44,780.8,769.44,779.65,1895.97,1472893.72
1481414400.0,2016-12-11,BTCUSD,771.79,771.79,765.28,769.44,573.24,440245.09
1481328000.0,2016-12-10,BTCUSD,770.1,775.99,769.14,771.79,777.89,601424.17
1481241600.0,2016-12-09,BTCUSD,768.68,773.35,764.5,770.1,2011.33,1549362.29
1481155200.0,2016-12-08,BTCUSD,765.49,772.46,762.5,768.68,1913.75,1468737.46
1481068800.0,2016-12-07,BTCUSD,758.99,769.98,752.24,765.49,2370.27,1817145.95
1480982400.0,2016-12-06,BTCUSD,754.88,759.38,752.13,758.99,2224.64,1683436.88
1480896000.0,2016-12-05,BTCUSD,765.69,765.99,743.73,754.88,2312.42,1743529.82
1480809600.0,2016-12-04,BTCUSD,766.47,769.97,763.02,765.69,505.16,386967.48
1480723200.0,2016-12-03,BTCUSD,774.14,774.98,760.51,766.47,1289.54,991356.63
