Date,Open,High,Low,Close,Adj Close,Volume
2020-04-09,166.360001,167.369995,163.330002,165.139999,164.284225,51431800
2020-04-13,164.350006,165.570007,162.300003,165.509995,164.652313,41905300
2020-04-14,169.000000,173.750000,168.000000,173.699997,172.799866,52874300
2020-04-15,171.199997,173.570007,169.240005,171.880005,170.989304,40940800
2020-04-16,174.300003,177.279999,172.899994,177.039993,176.122543,50479600
2020-04-17,179.500000,180.000000,175.869995,178.600006,177.674484,52765600
2020-04-20,176.630005,178.750000,174.990005,175.059998,174.152817,36669600
2020-04-21,173.500000,173.669998,166.110001,167.820007,166.950348,56203700
2020-04-22,171.389999,174.000000,170.820007,173.520004,172.620804,34651600
2020-04-23,174.110001,175.059998,170.910004,171.419998,170.531677,32790800
2020-04-24,172.059998,174.559998,170.710007,174.550003,173.645462,34305300
2020-04-27,176.589996,176.899994,173.300003,174.050003,173.148056,33194400
2020-04-28,175.589996,175.669998,169.389999,169.809998,168.930023,34392700
2020-04-29,173.220001,177.679993,171.880005,177.429993,176.510529,51286600
2020-04-30,180.000000,180.399994,176.229996,179.210007,178.281311,53661300
2020-05-01,175.800003,178.639999,174.009995,174.570007,173.665375,39370500
2020-05-04,174.490005,179.000000,173.800003,178.839996,177.913223,30372900
2020-05-05,180.619995,183.649994,179.899994,180.759995,179.823273,36839200
2020-05-06,182.080002,184.199997,181.630005,182.539993,181.594055,32139300
2020-05-07,184.169998,184.550003,182.580002,183.600006,182.648575,28316000
2020-05-08,184.979996,185.000000,183.360001,184.679993,183.722946,30912600
2020-05-11,183.149994,187.509995,182.850006,186.740005,185.772293,30892700
2020-05-12,186.800003,187.039993,182.300003,182.509995,181.564194,32038200
2020-05-13,182.550003,184.050003,176.539993,179.750000,178.818512,44711500
2020-05-14,177.539993,180.690002,175.679993,180.529999,179.594467,41873900
2020-05-15,179.059998,187.059998,177.000000,183.160004,182.210846,46610400
2020-05-18,185.750000,186.199997,183.960007,184.910004,183.951767,35306600
2020-05-19,185.029999,186.600006,183.490005,183.630005,182.678406,26799100
2020-05-20,184.809998,185.850006,183.940002,185.660004,185.212280,31261300
2020-05-21,185.399994,186.669998,183.289993,183.429993,182.987656,29119500
2020-05-22,183.190002,184.460007,182.539993,183.509995,183.067459,20826900
2020-05-26,186.339996,186.500000,181.100006,181.570007,181.132156,36073600
2020-05-27,180.199997,181.990005,176.600006,181.809998,181.371567,39517100
2020-05-28,180.740005,184.149994,180.380005,181.399994,180.962555,33810200
2020-05-29,182.729996,184.270004,180.410004,183.250000,182.808090,42146700
2020-06-01,182.539993,183.000000,181.460007,182.830002,182.389114,22622400
2020-06-02,184.250000,185.000000,181.350006,184.910004,184.464096,30794600
2020-06-03,184.820007,185.940002,183.580002,185.360001,184.913010,27311000
2020-06-04,184.300003,185.839996,182.300003,182.919998,182.478882,28761800
2020-06-05,182.619995,187.729996,182.009995,187.199997,186.748566,39893600
2020-06-08,185.940002,188.550003,184.440002,188.360001,187.905777,33211600
2020-06-09,188.000000,190.699997,187.259995,189.800003,189.342300,29783900
2020-06-10,191.130005,198.520004,191.009995,196.839996,196.365326,43872300
2020-06-11,193.130005,195.759995,186.070007,186.270004,185.820816,52854700
2020-06-12,190.539993,191.720001,185.179993,187.740005,187.287277,43345700
2020-06-15,184.580002,190.820007,184.009995,188.940002,188.484375,32770200
2020-06-16,192.889999,195.580002,191.460007,193.570007,193.103210,42556700
2020-06-17,195.029999,196.320007,193.690002,194.240005,193.771591,25655900
2020-06-18,194.000000,196.490005,194.000000,196.320007,195.846588,23061600
2020-06-19,198.589996,199.289993,194.369995,195.149994,194.679398,44441100
2020-06-22,195.789993,200.759995,195.229996,200.570007,200.086334,32818900
2020-06-23,202.089996,203.949997,201.429993,201.910004,201.423096,30917400
2020-06-24,201.600006,203.250000,196.559998,197.839996,197.362915,36740600
2020-06-25,197.800003,200.610001,195.470001,200.339996,199.856873,27803900
2020-06-26,199.729996,199.889999,194.880005,196.330002,195.856552,54675800
2020-06-29,195.779999,198.529999,193.550003,198.440002,197.961472,26701600
2020-06-30,197.880005,204.399994,197.740005,203.509995,203.019226,34310300
2020-07-01,203.139999,206.350006,201.770004,204.699997,204.206360,32061200
2020-07-02,205.679993,208.020004,205.000000,206.259995,205.762604,29315800
2020-07-06,208.830002,211.130005,208.089996,210.699997,210.191895,31897600
2020-07-07,210.449997,214.669998,207.990005,208.250000,207.747803,33600700
2020-07-08,210.070007,213.259995,208.690002,212.830002,212.316772,33600000
2020-07-09,216.330002,216.380005,211.470001,214.320007,213.803177,33121700
2020-07-10,213.619995,214.080002,211.080002,213.669998,213.154739,26177600
2020-07-13,214.479996,215.800003,206.500000,207.070007,206.570663,38135600
2020-07-14,206.130005,208.850006,202.029999,208.350006,207.847580,37591800
2020-07-15,209.559998,211.330002,205.029999,208.039993,207.538315,32179400
2020-07-16,205.399994,205.699997,202.309998,203.919998,203.428253,29940700
2020-07-17,204.470001,205.039993,201.389999,202.880005,202.390762,31635300
2020-07-20,205.000000,212.300003,203.009995,211.600006,211.089737,36884800
2020-07-21,213.660004,213.940002,208.029999,208.750000,208.246597,38105800
2020-07-22,209.199997,212.300003,208.389999,211.750000,211.239365,49605700
2020-07-23,207.190002,210.919998,202.149994,202.539993,202.051575,67457000
2020-07-24,200.419998,202.860001,197.509995,201.300003,200.814575,39827000
2020-07-27,201.470001,203.970001,200.860001,203.850006,203.358429,30160900
2020-07-28,203.610001,204.699997,201.740005,202.020004,201.532837,23251400
2020-07-29,202.500000,204.649994,202.009995,204.059998,203.567917,19632600
2020-07-30,201.000000,204.460007,199.570007,203.899994,203.408295,25079600
2020-07-31,204.399994,205.100006,199.009995,205.009995,204.515610,51248000
2020-08-03,211.520004,217.639999,210.440002,216.539993,216.017807,78983000
2020-08-04,214.169998,214.770004,210.309998,213.289993,212.775650,49280100
2020-08-05,214.899994,215.000000,211.570007,212.940002,212.426498,28858600
2020-08-06,212.339996,216.369995,211.550003,216.350006,215.828278,32656800
2020-08-07,214.850006,215.699997,210.929993,212.479996,211.967606,27789600
2020-08-10,211.669998,211.880005,206.350006,208.250000,207.747803,36716500
2020-08-11,207.160004,207.649994,203.139999,203.380005,202.889557,36446500
2020-08-12,205.289993,210.279999,204.750000,209.190002,208.685547,28041400
2020-08-13,209.440002,211.350006,208.149994,208.699997,208.196716,22588900
2020-08-14,208.759995,209.589996,207.509995,208.899994,208.396240,17958900
2020-08-17,209.600006,211.190002,208.919998,210.279999,209.772919,20184800
2020-08-18,210.529999,212.360001,209.210007,211.490005,210.979996,21336200
2020-08-19,211.490005,212.100006,209.250000,209.699997,209.699997,27627600
2020-08-20,209.539993,215.000000,208.910004,214.580002,214.580002,26981500
2020-08-21,213.860001,216.250000,212.850006,213.020004,213.020004,36249300
2020-08-24,214.789993,215.520004,212.429993,213.690002,213.690002,25460100
2020-08-25,213.100006,216.610001,213.100006,216.470001,216.470001,23043700
2020-08-26,217.880005,222.089996,217.360001,221.149994,221.149994,39600800
2020-08-27,222.889999,231.149994,219.399994,226.580002,226.580002,57602200
2020-08-28,228.179993,230.639999,226.580002,228.910004,228.910004,26292900
2020-08-31,227.000000,228.699997,224.309998,225.529999,225.529999,28774200
2020-09-01,225.509995,227.449997,224.429993,227.270004,227.270004,25791200
2020-09-02,227.970001,232.860001,227.350006,231.649994,231.649994,34080800
2020-09-03,229.270004,229.309998,214.960007,217.300003,217.300003,58400300
2020-09-04,215.100006,218.360001,205.190002,214.250000,214.250000,59664100
2020-09-08,206.500000,210.029999,202.199997,202.660004,202.660004,52924300
2020-09-09,207.600006,214.839996,206.699997,211.289993,211.289993,45679000
2020-09-10,213.399994,214.740005,204.110001,205.369995,205.369995,35461500
2020-09-11,207.199997,208.630005,201.240005,204.029999,204.029999,33620100
2020-09-14,204.240005,209.199997,204.029999,205.410004,205.410004,30375800
2020-09-15,208.419998,209.779999,206.929993,208.779999,208.779999,21823900
2020-09-16,210.619995,210.649994,204.639999,205.050003,205.050003,26328100
2020-09-17,200.050003,204.330002,199.960007,202.910004,202.910004,34011300
2020-09-18,202.800003,203.649994,196.250000,200.389999,200.389999,55225300
2020-09-21,197.190002,202.710007,196.380005,202.539993,202.539993,39839700
2020-09-22,205.059998,208.100006,202.080002,207.419998,207.419998,33517100
2020-09-23,207.899994,208.100006,200.029999,200.589996,200.589996,30803800
2020-09-24,199.850006,205.570007,199.199997,203.190002,203.190002,31202500
2020-09-25,203.550003,209.039993,202.539993,207.820007,207.820007,29437300
2020-09-28,210.880005,212.570007,208.059998,209.440002,209.440002,32004900
2020-09-29,209.350006,210.070007,206.809998,207.259995,207.259995,24221900
2020-09-30,207.729996,211.979996,206.539993,210.330002,210.330002,33780700
2020-10-01,213.490005,213.990005,211.320007,212.460007,212.460007,27158400
2020-10-02,208.000000,210.990005,205.539993,206.190002,206.190002,33154800
2020-10-05,207.220001,210.410004,206.979996,210.380005,210.380005,21331600
2020-10-06,208.820007,210.179993,204.820007,205.910004,205.910004,28554300
2020-10-07,207.059998,210.110001,206.720001,209.830002,209.830002,25681100
2020-10-08,210.509995,211.190002,208.320007,210.580002,210.580002,19925800
2020-10-09,211.229996,215.860001,211.229996,215.809998,215.809998,26458000
2020-10-12,218.789993,223.860001,216.809998,221.399994,221.399994,40461400
2020-10-13,222.720001,225.210007,220.429993,222.860001,222.860001,28950800
2020-10-14,223.000000,224.220001,219.130005,220.860001,220.860001,23451700
2020-10-15,217.100006,220.360001,216.009995,219.660004,219.660004,22733100
2020-10-16,220.149994,222.289993,219.320007,219.660004,219.660004,26057900
2020-10-19,220.419998,222.300003,213.720001,214.220001,214.220001,27625800
2020-10-20,215.800003,217.369995,213.089996,214.649994,214.649994,22753500
2020-10-21,213.119995,216.919998,213.119995,214.800003,214.800003,22724900
2020-10-22,213.929993,216.059998,211.699997,214.889999,214.889999,22351500
2020-10-23,215.029999,216.279999,213.160004,216.229996,216.229996,18879600
2020-10-26,213.850006,216.339996,208.100006,210.080002,210.080002,37111600
2020-10-27,211.589996,214.669998,210.330002,213.250000,213.250000,36700300
2020-10-28,207.669998,208.839996,202.100006,202.679993,202.679993,51195600
2020-10-29,204.070007,207.360001,203.369995,204.720001,204.720001,31432600
2020-10-30,203.500000,204.289993,199.619995,202.470001,202.470001,36953700
